"macrozona","nombre","marca","codigo","n","precio_compra_prom","precio_compra_std","margen_error_compra","precio_compra_sup","precio_compra_inf","perc_error_compra","precio_venta_prom","precio_venta_std","margen_error_venta","precio_venta_sup","precio_venta_inf","perc_error_venta"
MACROZONA_4,ROLLO 50G MARINELA,MARINELA,"7803473003522",51,251.53,28.02,7.69,259.22,243.84,3.057,373.31,40.32,11.07,384.38,362.25,2.964
MACROZONA_4,"GOMITAS REGALIZ FINI 80 G, FRUTILLA DULCE",MARCA DUMMY,"7898591453137",16,640.31,62.18,30.47,670.78,609.85,4.758,984.38,83.1,40.72,1025.1,943.65,4.137
MACROZONA_4,ALFAJOR BON O BON 40 G.,BON O BON,"7790040613706",33,309.91,37.42,12.77,322.67,297.14,4.119,466.30,49.32,16.83,483.13,449.48,3.609
MACROZONA_4,GOMITAS AMBROSOLI AMBERRIES 25 GRS,AMBROSOLI,"7802200135741",61,125.02,17.01,4.27,129.28,120.75,3.414,236.82,40.72,10.22,247.04,226.6,4.315
MACROZONA_4,GOMITAS AMBROSITO 25G,AMBROSITO,"7802200135765",60,126.60,23.57,5.96,132.56,120.64,4.711,231.30,35.75,9.05,240.35,222.25,3.911
MACROZONA_4,GOMITAS FLIPY AMBROSOLI 25 GR,AMBROSOLI,"7802200135734",55,125.36,25.22,6.66,132.03,118.7,5.316,236.35,48.54,12.83,249.17,223.52,5.428
MACROZONA_4,TABLETA CHOCOLATE ROCKLETS 140 G,ROCKLETS,"7802225000314",31,926.65,122.75,43.21,969.86,883.43,4.663,1345.39,152.28,53.61,1398.99,1291.78,3.984
MACROZONA_4,ARCOR CHOCOLATE TABLETA LECHE 100 G,ARCOR,"7802225590143",26,871.88,116.91,44.94,916.82,826.95,5.154,1246.00,148.68,57.15,1303.15,1188.85,4.587
MACROZONA_4,CHOCOLATE ROCKLETS MANI 130G,ROCKLETS,"7802225590136",20,924.90,124.61,54.61,979.51,870.29,5.905,1321.95,141.08,61.83,1383.78,1260.12,4.677
MACROZONA_4,SUFLÉS DE PAPA CRUNCHIS X 280 G,MARCO POLO,"7802420004278",23,1213.13,269.9,110.31,1323.44,1102.82,9.093,1781.26,314.59,128.57,1909.83,1652.69,7.218
MACROZONA_4,TOALLA ABOLENGO MINI 10MT X 3 UN,ABOLENGO,"7806500404736",21,701.19,177.38,75.86,777.06,625.33,10.819,1006.62,172.0,73.57,1080.18,933.05,7.308
MACROZONA_4,LIMPIADOR POETT LAVANDA 900 ML,MARCA DUMMY,"7792960000147",24,1038.29,146.29,58.53,1096.82,979.76,5.637,1500.29,144.18,57.68,1557.97,1442.61,3.845
MACROZONA_4,PANELA CHANCACA DELICIOSA X 400 GR,CHANCACA DELICIOSA,"7805040004765",64,1382.63,276.71,67.79,1450.42,1314.83,4.903,2013.03,265.79,65.12,2078.15,1947.91,3.235
MACROZONA_4,FRUNA GALLETA CARIOCA 64GR,FRUNA,"7802408015081",36,131.36,27.13,8.86,140.22,122.5,6.746,225.92,37.1,12.12,238.04,213.8,5.364
MACROZONA_4,AGUA MINERAL CACHANTUN 1.6 L,CACHANTUN,"7801620852962",83,581.00,55.62,11.97,592.97,569.03,2.06,869.35,106.78,22.97,892.32,846.38,2.642
MACROZONA_4,CRUNCHIS TUBOS QUESO MARCO POLO 270 G,MARCO POLO,"7802420001703",16,1247.00,137.54,67.39,1314.39,1179.61,5.404,1863.63,270.9,132.74,1996.37,1730.88,7.123
MACROZONA_4,PAPAS FRITAS MARCO POLO CORTE AMERICANO 250 G,MARCO POLO,"7802420003912",35,1016.97,113.91,37.74,1054.71,979.23,3.711,1546.26,221.09,73.25,1619.5,1473.01,4.737
MACROZONA_4,"PAPAS MARCO POLO CASERAS, 200 G",MARCO POLO,"7802420151057",22,799.64,189.67,79.26,878.9,720.38,9.912,1176.77,202.21,84.5,1261.27,1092.28,7.18
MACROZONA_4,POP CORN CARAMELO MARCO POLO 140G,MARCO POLO,"7802420003813",15,805.80,48.85,24.72,830.52,781.08,3.068,1173.27,120.91,61.19,1234.46,1112.08,5.215
MACROZONA_4,"GALLETAS TRITÓN RELL. VAINILLA MINI MCKAY, 40 G",TRITON,"7613032464042",46,200.50,36.14,10.44,210.94,190.06,5.209,305.41,41.11,11.88,317.29,293.53,3.89
MACROZONA_4,SUPER OCHO OBLEA BAÑADA 29 GR.,SUPER 8,"7613030612339",81,158.31,26.5,5.77,164.08,152.54,3.645,270.98,37.79,8.23,279.21,262.74,3.037
MACROZONA_4,NESCAFE TRADICION TARRO 100 G,NESCAFÉ,"7802950002133",13,2610.46,281.68,153.12,2763.58,2457.34,5.866,3500.77,331.12,180.0,3680.77,3320.77,5.142
MACROZONA_4,MAGGI SOPA POLLO FIDEOS 70G,MAGGI,"7802950006612",80,327.18,45.79,10.03,337.21,317.14,3.067,513.75,71.4,15.65,529.4,498.1,3.045
MACROZONA_4,"MANJAR NESTLÉ, BOLSA 200 G",NESTLÉ,"7802950009408",80,536.34,67.95,14.89,551.23,521.45,2.776,807.01,72.85,15.96,822.98,791.05,1.978
MACROZONA_4,"GALLETAS ALTEZA OBLEA HELADO MCKAY, 140 G",ALTEZA,"7802230082534",86,750.36,98.84,20.89,771.25,729.47,2.784,1073.87,100.15,21.17,1095.04,1052.7,1.971
MACROZONA_4,GALLETAS CHAMPAÑA CRIOLLITAS MCKAY 100 G,MCKAY,"7802230082831",70,767.07,65.08,15.25,782.32,751.82,1.988,1080.49,103.81,24.32,1104.8,1056.17,2.251
MACROZONA_4,"LECHE CONDENSADA NESTLÉ, 397 G",NESTLÉ,"7613030049883",106,971.10,126.17,24.02,995.12,947.08,2.473,1401.55,124.9,23.78,1425.32,1377.77,1.697
MACROZONA_4,MAGGI PURE DE PAPAS 250G,MAGGI,"7802950006827",42,1195.40,115.46,34.92,1230.32,1160.49,2.921,1701.79,151.33,45.77,1747.55,1656.02,2.689
MACROZONA_4,MAGGI PURÉ DE PAPAS 125G,MAGGI,"7802950006865",78,759.47,131.43,29.17,788.64,730.31,3.841,1091.05,174.04,38.62,1129.68,1052.43,3.54
MACROZONA_4,NEGRITA COLEGIAL HUCKE 30 GRS,NEGRITA,"7802230073907",53,176.60,19.38,5.22,181.82,171.39,2.954,282.02,36.79,9.9,291.92,272.12,3.512
MACROZONA_4,"MANJAR NESTLÉ, BOLSA 1 KG",NESTLÉ,"7802950004892",31,2164.03,411.18,144.75,2308.78,2019.29,6.689,3001.65,293.99,103.49,3105.14,2898.15,3.448
MACROZONA_4,"GALLETAS DE SODA MCKAY CLÁSICA, 180 G",MCKAY,"7802230086648",63,655.63,53.35,13.17,668.81,642.46,2.009,955.65,78.29,19.33,974.98,936.32,2.023
MACROZONA_4,GALLETA COSTA FRAC BI FRUTILLA-CHOCOLATE 130 GRS,COSTA,"7802215512308",71,390.27,55.53,12.92,403.18,377.35,3.31,589.13,75.58,17.58,606.71,571.55,2.984
MACROZONA_4,GALLETA COSTA FRAC BI CAPUCCINO130 GRS,COSTA,"7802215512292",67,389.01,53.94,12.92,401.93,376.1,3.32,583.73,80.63,19.31,603.04,564.42,3.308
MACROZONA_4,GALLETA COSTA CHIPS CHOC 125 GRS,COSTA,"7802215505140",29,487.86,57.28,20.85,508.71,467.01,4.273,734.76,99.71,36.29,771.05,698.47,4.939
MACROZONA_4,PASTA CAROZZI CORBATA 80 400 GRS,CAROZZI,"7802575006035",58,549.97,67.71,17.43,567.39,532.54,3.168,812.72,68.0,17.5,830.22,795.22,2.153
MACROZONA_4,PASTA CAROZZI SPAGUETTI 400GR,CAROZZI,"7802575004437",71,560.15,55.78,12.98,573.13,547.18,2.316,807.48,64.69,15.05,822.53,792.43,1.863
MACROZONA_4,PASTA CAROZZI FETTUCCINE 88 400 GRS,CAROZZI,"7802575004833",27,571.70,53.84,20.31,592.01,551.39,3.552,819.93,50.38,19.0,838.93,800.92,2.318
MACROZONA_4,PASTA CAROZZI CAPELLINI 400 GRS,CAROZZI,"7802575001849",32,556.56,48.37,16.76,573.32,539.8,3.011,812.09,57.56,19.94,832.04,792.15,2.456
MACROZONA_4,PASTA CAROZZI RIGATONI 48 400 GRS,CAROZZI,"7802575002037",26,569.35,66.26,25.47,594.82,543.88,4.473,823.35,71.23,27.38,850.73,795.97,3.326
MACROZONA_4,PASTA CAROZZI ESPIRAL 400GR,CAROZZI,"7802575002235",59,558.81,63.54,16.21,575.03,542.6,2.901,807.73,72.71,18.55,826.28,789.17,2.297
MACROZONA_4,GILLETTE MAQAFEITAR PRESTOBARBA3 1U,GILLETTE,"7702018880409",63,687.84,132.2,32.65,720.49,655.2,4.746,1016.43,127.45,31.47,1047.9,984.96,3.096
MACROZONA_4,COMPOTA VIVO MIFRUT MANZANA 90 GRS,VIVO,"7802200270022",28,292.86,29.68,10.99,303.85,281.86,3.754,452.75,46.14,17.09,469.84,435.66,3.775
MACROZONA_4,YOGUR GRIEGO NATURAL SIN AZÚCAR DANONE 150 G,GRIEGO,"7802955007799",9,338.00,27.89,18.22,356.22,319.78,5.391,485.56,48.76,31.86,517.41,453.7,6.561
MACROZONA_4,DULCE DE MEMBRILLO 250 GRS,MARCA DUMMY,"7802810034045",54,558.35,58.71,15.66,574.01,542.69,2.805,805.02,90.37,24.1,829.12,780.92,2.994
MACROZONA_4,"SALSA DE TOMATE LUCCHETTI DOYPACK 200 G, ITALIANA",MARCA DUMMY,"7802500037059",47,282.53,45.41,12.98,295.51,269.55,4.595,449.55,72.33,20.68,470.23,428.87,4.6
MACROZONA_4,GELATINA NARANJA AMBROSOLI 50G,AMBROSOLI,"7802200363984",34,325.35,74.48,25.04,350.39,300.32,7.695,543.21,117.74,39.58,582.78,503.63,7.285
MACROZONA_4,"TÉ SUPREMO BRASIL, 20 BOLSITAS",MARCA DUMMY,"7801875041012",20,557.60,100.01,43.83,601.43,513.77,7.861,784.50,96.44,42.26,826.76,742.24,5.387
MACROZONA_4,"TÉ SUPREMO LA RENDIDORA, 20 BOLSITAS",MARCA DUMMY,"7801875032010",41,371.95,70.77,21.66,393.61,350.29,5.824,594.85,166.67,51.02,645.87,543.83,8.577
MACROZONA_6,QUEQUE FAMILIAR MARMOLADO PREM 1P 250G G NUTRABIEN,NUTRABIEN,"7803525999704",12,1212.67,263.42,149.05,1361.71,1063.62,12.291,1660.83,249.96,141.43,1802.26,1519.4,8.516
MACROZONA_6,QUEQUE FAMILIAR BROWNIE PREM 1P 250G G NUTRABIEN,NUTRABIEN,"7803525999681",12,1163.50,157.74,89.25,1252.75,1074.25,7.671,1634.92,199.81,113.05,1747.97,1521.86,6.915
MACROZONA_6,CHOCOLATE COSTA VIZZIO ESTUCHE 120 GRS,COSTA,"7802215104848",15,1076.33,97.92,49.56,1125.89,1026.78,4.604,1615.27,188.07,95.18,1710.45,1520.09,5.892
MACROZONA_6,CHOCOLATE COSTA RAMA LECHE 115 GRS,COSTA,"7802215104855",16,1117.25,204.14,100.03,1217.28,1017.22,8.953,1678.69,229.63,112.52,1791.21,1566.17,6.703
MACROZONA_6,"GALLETAS TRITÓN RELLENAS VAINILLA MCKAY, 126 G",TRITON,"7802230086952",23,473.61,60.71,24.81,498.42,448.8,5.239,699.09,69.83,28.54,727.63,670.55,4.082
MACROZONA_6,DETERGENTE BIOFRESCURA CAMPOS DE HIELO 800 GR,BIO FRESCURA,"7804609730534",3,939.67,53.11,60.1,999.76,879.57,6.395,1400.00,86.6,98.0,1498.0,1302.0,7.0
MACROZONA_6,DETERGENTE ACE NORMAL 400GR,ACE,"7500435146364",3,640.00,148.07,167.56,807.56,472.44,26.181,996.67,80.83,91.47,1088.13,905.2,9.177
MACROZONA_6,DETERGENTE EN POLVO BIO FRESCURA MATIC 400G,MATIC,"7804609730114",8,634.13,102.95,71.34,705.46,562.79,11.25,954.88,135.6,93.97,1048.84,860.91,9.841
MACROZONA_6,CLORO TRADICIONAL 1 KG CLORINDA,MARCA DUMMY,"7805080100021",9,856.00,86.63,56.6,912.6,799.4,6.612,1236.56,104.45,68.24,1304.79,1168.32,5.518
MACROZONA_6,CLORO CLORINDA 250G,CLORINDA,"7805080100014",12,355.50,27.75,15.7,371.2,339.8,4.417,541.58,56.45,31.94,573.52,509.64,5.897
MACROZONA_6,SAL LOBOS MESA 1 KG,MARCA DUMMY,"7803600031275",19,412.63,63.15,28.4,441.03,384.24,6.882,602.05,109.95,49.44,651.49,552.61,8.212
MACROZONA_6,"MANJAR NESTLÉ, BOLSA 200 G",NESTLÉ,"7802950009408",12,548.08,88.05,49.82,597.9,498.26,9.09,790.83,116.81,66.09,856.93,724.74,8.357
MACROZONA_6,TÉ CEYLÁN MILDRED TEA 20 BOLSITAS,MILDRED TEA,"7801875052018",14,584.64,97.34,50.99,635.63,533.65,8.721,843.57,82.89,43.42,886.99,800.15,5.147
MACROZONA_6,TÉ MYSTIC CEYLÁN SUPREMO 50 BOLSITAS,SUPREMO,"7801875002037",2,1100.00,141.42,196.0,1296.0,904.0,17.818,1500.00,0.0,0.0,1500.0,1500.0,0.0
MACROZONA_6,TE SUPREMO SABOR A MANZANILLA 20 GR,MARCA DUMMY,"7801875058065",7,722.14,149.94,111.08,833.22,611.07,15.382,982.86,117.72,87.21,1070.06,895.65,8.873
MACROZONA_6,AVENA VIVO INSTANTANEA 700 GRS,VIVO,"7800120170170",3,996.67,5.77,6.53,1003.2,990.13,0.656,1433.33,57.74,65.33,1498.67,1368.0,4.558
MACROZONA_4,CHOCLO TETRA 340 G,MARCA DUMMY,"7801305003641",13,782.00,76.68,41.68,823.68,740.32,5.33,1145.38,104.21,56.65,1202.04,1088.73,4.946
MACROZONA_4,POROTOS NEGROS TETRA 380 G WASIL,MARCA DUMMY,"7801305004099",51,869.22,127.51,35.0,904.21,834.22,4.026,1264.45,99.82,27.39,1291.85,1237.06,2.167
MACROZONA_4,LEVADURA SECA LEFERSA 10 GR.,LEFERSA,"7803000000475",68,183.22,48.17,11.45,194.67,171.77,6.249,303.65,58.57,13.92,317.57,289.73,4.584
MACROZONA_4,PALMITOS WASIL RODAJAS 400 G,MARCA DUMMY,"7801305001883",23,1240.39,182.21,74.47,1314.86,1165.92,6.004,1726.87,208.33,85.14,1812.01,1641.73,4.93
MACROZONA_4,CHAMPIÑON LAMINADO 400 G WASIL,WASIL,"7801305003191",15,1154.53,119.97,60.71,1215.24,1093.82,5.258,1583.33,99.83,50.52,1633.86,1532.81,3.191
MACROZONA_4,BEBIDA INSTANTÁNEA EN POLVO ZUKO FRUTILLA 25 G,ZUKO,"7802800578849",56,126.55,23.27,6.09,132.65,120.46,4.816,214.79,29.74,7.79,222.57,207.0,3.626
MACROZONA_4,BEBIDA INSTANTÁNEA EN POLVO ZUKO PIÑA 35 G,ZUKO,"7802800578825",67,124.63,22.01,5.27,129.9,119.36,4.229,213.96,33.17,7.94,221.9,206.01,3.713
MACROZONA_4,ADOBO LA COMADRE CON SALERO 200GR,LA COMADRE,"7591104486300",12,1753.92,213.88,121.01,1874.93,1632.9,6.9,2433.33,259.66,146.92,2580.25,2286.42,6.038
MACROZONA_4,CHOCOLATE GOLPE ARCOR 36 GR,ARCOR,"7802225587198",51,146.12,25.65,7.04,153.16,139.08,4.818,264.65,41.58,11.41,276.06,253.23,4.313
MACROZONA_4,GALLETAS NESTLE COCOSETTE 50GRS,NESTLÉ,"7702024034186",13,549.46,73.45,39.93,589.39,509.53,7.267,807.62,111.6,60.66,868.28,746.95,7.512
MACROZONA_4,CHOCOLATE CON AVELLANAS CARRE SAVOY 25G,SAVOY,"7591016850305",11,366.73,30.25,17.87,384.6,348.85,4.874,558.91,66.5,39.3,598.21,519.61,7.032
MACROZONA_4,BARRA DE CEREAL CEREALBAR FRUTOS ROJOS + YOGHURT COSTA 21 G,COSTA,"7802215303388",18,125.39,22.77,10.52,135.91,114.87,8.388,225.00,42.87,19.81,244.81,205.19,8.803
MACROZONA_4,MERMELADA DE DAMASCO BOLA 250 G,MARCA DUMMY,"7802810031013",54,761.87,99.41,26.52,788.39,735.35,3.48,1096.94,133.0,35.48,1132.42,1061.47,3.234
MACROZONA_4,"GALLETAS DE SODA SELZ BAJO EN SODIO, 180 G",SELZ,"7802225683661",15,597.27,72.67,36.78,634.04,560.49,6.158,884.53,89.26,45.17,929.7,839.36,5.107
MACROZONA_4,SOFT CLASICO 75ML,SOFT,"7805000311995",12,272.67,49.0,27.73,300.39,244.94,10.168,413.25,51.78,29.3,442.55,383.95,7.09
MACROZONA_4,GALLETA COSTA AGUA 210 GRS,COSTA,"7802215501401",28,678.57,65.05,24.1,702.67,654.48,3.551,972.82,93.04,34.46,1007.28,938.36,3.542
MACROZONA_4,LECHE BCA ENTERA LONCO LECHE 1 L,LONCO LECHE,"7802910007253",26,674.46,66.95,25.73,700.19,648.73,3.815,988.04,70.31,27.03,1015.06,961.01,2.735
MACROZONA_4,LECHE BLANCA ENTERA LONCOLECHE 500ML,LONCO LECHE,"7802910007284",19,489.63,60.28,27.1,516.73,462.53,5.535,679.37,70.76,31.82,711.18,647.55,4.683
